9,左大臂侧摆,255,10,8,-0.000013,0.099157,0.454346,0.999485,-0.000000,0.032077,0.000042,0.999999,-0.001301,-0.032077,0.001302,0.999485,0.000000,-0.000000,-0.024000,0.000000
10,左臂肘前摆,255,11,9,-0.003512,0.099299,0.345303,0.999485,-0.000000,0.032077,0.000042,0.999999,-0.001301,-0.032077,0.001302,0.999485,0.000000,-0.000000,-0.024000,0.000000
11,左手端,255,255,10,-0.008003,0.099481,0.205375,0.999485,-0.000000,0.032077,0.000042,0.999999,-0.001301,-0.032077,0.001302,0.999485,0.000000,-0.000000,-0.024000,0.000000
12,右髋前摆,19,13,0,0.000014,-0.065942,0.299931,0.941042,-0.000000,-0.338289,-0.000440,0.999999,-0.001225,0.338288,0.001302,0.941042,-0.344925,-0.000000,-0.024000,0.000000
13,右髋侧摆,255,14,12,0.000014,-0.065942,0.299931,0.941042,-0.007018,-0.338216,-0.000440,0.999759,-0.021969,0.338288,0.020822,0.940812,0.020746,-0.000000,-0.024000,0.000000
14,右髋旋转,255,15,13,0.036947,-0.063543,0.197195,0.941069,-0.000000,-0.338216,-0.007895,0.999727,-0.021969,0.338124,0.023344,0.940812,-0.007457,-0.000000,-0.024000,0.000000
15,右膝前摆,255,16,14,0.052742,-0.062517,0.153259,0.898234,-0.000000,0.439517,0.010260,0.999727,-0.020969,-0.439398,0.023344,0.897989,0.800082,-0.000000,-0.024000,0.000000
16,右踝前摆,255,17,15,-0.000000,-0.060001,0.045500,1.000000,-0.000000,0.000173,0.000004,0.999727,-0.023344,-0.000173,0.023344,0.999727,-0.454888,-0.000000,-0.024000,0.000000
17,右踝侧摆,255,18,16,-0.000000,-0.060001,0.045500,1.000000,-0.000004,0.000173,0.000004,0.999999,0.001302,-0.000173,-0.001302,0.999999,-0.024648,-0.000000,-0.024000,0.000000
18,右脚端,255,255,17,-0.000008,-0.060060,0.000000,1.000000,-0.000004,0.000173,0.000004,0.999999,0.001302,-0.000173,-0.001302,0.999999,0.000000,-0.000000,-0.024000,0.000000
19,左髋前摆,255,20,0,0.000014,0.039658,0.300069,0.943139,-0.000000,-0.332399,-0.000432,0.999999,-0.001228,0.332398,0.001302,0.943138,-0.338673,-0.000000,-0.024000,0.000000
20,左髋侧摆,255,21,19,0.000014,0.039658,0.300069,0.943139,-0.024573,-0.331489,-0.000432,0.997172,-0.075149,0.332398,0.071020,0.940461,0.073993,-0.000000,-0.024000,0.000000
21,左髋旋转,255,22,20,0.036213,0.047864,0.197370,0.943459,-0.000000,-0.331489,-0.026404,0.996823,-0.075149,0.330436,0.079653,0.940461,-0.026048,-0.000000,-0.024000,0.000000
22,左膝前摆,255,23,21,0.051693,0.051374,0.153451,0.902458,-0.000000,0.430778,0.034313,0.996823,-0.071883,-0.429409,0.079653,0.899590,0.783236,-0.000000,-0.024000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.060000,0.045500,1.000000,-0.000000,0.000173,0.000014,0.996823,-0.079653,-0.000173,0.079653,0.996823,-0.445182,-0.000000,-0.024000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.060000,0.045500,1.000000,-0.000014,0.000173,0.000014,0.999999,0.001302,-0.000173,-0.001302,0.999999,-0.081039,-0.000000,-0.024000,0.000000
25,左脚端,255,255,24,-0.000008,0.059941,0.000000,1.000000,-0.000014,0.000173,0.000014,0.999999,0.001302,-0.000173,-0.001302,0.999999,0.000000,-0.000000,-0.024000,0.000000
0,主体,255,3,255,0.000035,-0.017994,0.350000,1.000000,-0.000000,-0.000012,0.000000,0.999999,-0.001197,0.000012,0.001197,0.999999,0.000000,-0.000000,-0.036000,0.000000
1,头部,255,255,2,0.000032,-0.018241,0.555700,1.000000,-0.000000,-0.000012,0.000000,0.999999,-0.001197,0.000012,0.001197,0.999999,0.000000,-0.000000,-0.036000,0.000000
2,颈前摆,255,1,3,0.000033,-0.018171,0.497200,1.000000,-0.000000,-0.000012,0.000000,0.999999,-0.001197,0.000012,0.001197,0.999999,0.000000,-0.000000,-0.036000,0.000000
3,颈旋转,4,2,0,0.000034,-0.018119,0.454200,1.000000,-0.000000,-0.000012,0.000000,0.999999,-0.001197,0.000012,0.001197,0.999999,0.000000,-0.000000,-0.036000,0.000000
4,右大臂前摆,8,5,0,0.000034,-0.081319,0.454124,0.999075,-0.000000,-0.043005,-0.000051,0.999999,-0.001196,0.043005,0.001197,0.999074,-0.043007,-0.000000,-0.036000,0.000000
5,右大臂侧摆,255,6,4,0.000034,-0.130619,0.454065,0.999075,-0.000000,-0.043005,-0.000051,0.999999,-0.001196,0.043005,0.001197,0.999074,0.000000,-0.000000,-0.036000,0.000000
6,右臂肘前摆,255,7,5,0.004725,-0.130489,0.345066,0.997919,-0.000000,-0.064477,-0.000077,0.999999,-0.001195,0.064477,0.001197,0.997918,-0.021504,-0.000000,-0.036000,0.000000
7,右手端,255,255,6,0.013752,-0.130321,0.205358,0.997919,-0.000000,-0.064477,-0.000077,0.999999,-0.001195,0.064477,0.001197,0.997918,0.000000,-0.000000,-0.036000,0.000000
8,左大臂前摆,12,9,0,0.000034,0.045081,0.454276,0.999076,-0.000000,0.042982,0.000051,0.999999,-0.001196,-0.042982,0.001197,0.999075,0.043007,-0.000000,-0.036000,0.000000
9,左大臂侧摆,255,10,8,0.000034,0.094381,0.454335,0.999076,-0.000000,0.042982,0.000051,0.999999,-0.001196,-0.042982,0.001197,0.999075,0.000000,-0.000000,-0.036000,0.000000
10,左臂肘前摆,255,11,9,-0.004656,0.094511,0.345336,0.999076,-0.000000,0.042982,0.000051,0.999999,-0.001196,-0.042982,0.001197,0.999075,0.000000,-0.000000,-0.036000,0.000000
11,左手端,255,255,10,-0.010673,0.094679,0.205465,0.999076,-0.000000,0.042982,0.000051,0.999999,-0.001196,-0.042982,0.001197,0.999075,0.000000,-0.000000,-0.036000,0.000000
12,右髋前摆,19,13,0,0.000035,-0.070735,0.299937,0.941448,-0.000000,-0.337158,-0.000404,0.999999,-0.001127,0.337158,0.001197,0.941447,-0.343885,-0.000000,-0.036000,0.000000
13,右髋侧摆,255,14,12,0.000035,-0.070735,0.299937,0.941448,-0.013001,-0.336907,-0.000404,0.999212,-0.039687,0.337158,0.037499,0.940701,0.038570,-0.000000,-0.036000,0.000000
14,右髋旋转,255,15,13,0.036826,-0.066401,0.197212,0.941538,-0.000000,-0.336907,-0.014201,0.999111,-0.039687,0.336608,0.042151,0.940701,-0.013808,-0.000000,-0.036000,0.000000
15,右膝前摆,255,16,14,0.052559,-0.064547,0.153282,0.898978,-0.000000,0.437993,0.018462,0.999111,-0.037893,-0.437604,0.042151,0.898179,0.796995,-0.000000,-0.036000,0.000000
16,右踝前摆,255,17,15,-0.000000,-0.060000,0.045500,1.000000,-0.000000,0.000012,0.000001,0.999111,-0.042151,-0.000012,0.042151,0.999111,-0.453353,-0.000000,-0.036000,0.000000
17,右踝侧摆,255,18,16,-0.000000,-0.060000,0.045500,1.000000,-0.000001,0.000012,0.000001,0.999999,0.001198,-0.000012,-0.001198,0.999999,-0.043361,-0.000000,-0.036000,0.000000
18,右脚端,255,255,17,-0.000001,-0.060055,0.000000,1.000000,-0.000001,0.000012,0.000001,0.999999,0.001198,-0.000012,-0.001198,0.999999,0.000000,-0.000000,-0.036000,0.000000
19,左髋前摆,255,20,0,0.000035,0.034865,0.300063,0.944148,-0.000000,-0.329522,-0.000395,0.999999,-0.001131,0.329522,0.001197,0.944147,-0.335786,-0.000000,-0.036000,0.000000
20,左髋侧摆,255,21,19,0.000035,0.034865,0.300063,0.944148,-0.030215,-0.328134,-0.000395,0.995683,-0.092818,0.329522,0.087763,0.940060,0.091821,-0.000000,-0.036000,0.000000
21,左髋旋转,255,22,20,0.035868,0.045001,0.197409,0.944631,-0.000000,-0.328134,-0.032242,0.995161,-0.092818,0.326546,0.098258,0.940060,-0.031991,-0.000000,-0.036000,0.000000
22,左膝前摆,255,23,21,0.051191,0.049336,0.153508,0.904443,-0.000000,0.426595,0.041917,0.995161,-0.088869,-0.424531,0.098258,0.900066,0.775053,-0.000000,-0.036000,0.000000
23,左踝前摆,255,24,22,-0.000000,0.060000,0.045500,1.000000,-0.000000,0.000012,0.000001,0.995161,-0.098258,-0.000011,0.098258,0.995161,-0.440713,-0.000000,-0.036000,0.000000
24,左踝侧摆,255,25,23,-0.000000,0.060000,0.045500,1.000000,-0.000001,0.000011,0.000001,0.999999,0.001198,-0.000011,-0.001198,0.999999,-0.099615,-0.000000,-0.036000,0.000000
25,左脚端,255,255,24,-0.000001,0.059945,0.000000,1.000000,-0.000001,0.000011,0.000001,0.999999,0.001198,-0.000011,-0.001198,0.999999,0.000000,-0.000000,-0.036000,0.000000
0,主体,255,3,255,0.000094,-0.022652,0.350000,1.000000,0.000000,0.000145,0.000000,0.999999,-0.001066,-0.000145,0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
1,头部,255,255,2,0.000124,-0.022872,0.555700,1.000000,0.000000,0.000145,0.000000,0.999999,-0.001066,-0.000145,0.001066,0.999999,0.000000,-0.000000,-0.048000,0.000000
