0.096000,0.042000,0.104863,0.030217,0.111150,0.017620,-0.035895
0.112000,0.014000,0.107386,0.023933,0.115024,0.011528,0.042448
0.128000,-0.014000,0.112299,0.016634,0.119172,0.004957,-0.027638
0.144000,-0.042000,0.117129,0.007282,0.123511,-0.001934,0.027509
0.160000,-0.070000,0.124600,-0.004362,0.127911,-0.008906,-0.036973
0.160000,-0.070000,0.130816,-0.016555,0.132233,-0.015701,0.041098
0.160000,-0.070000,0.138007,-0.027603,0.136352,-0.022088,-0.027616
0.160000,-0.070000,0.143125,-0.037445,0.140156,-0.027856,0.037207
0.160000,-0.070000,0.148801,-0.044319,0.143581,-0.032882,-0.055299
0.160000,-0.070000,0.151476,-0.048044,0.146625,-0.037143,-0.005650
0.160000,-0.070000,0.154144,-0.049302,0.149322,-0.040684,-0.057823
0.160000,-0.070000,0.156310,-0.049216,0.151722,-0.043576,-0.071916
0.160000,-0.070000,0.157843,-0.048776,0.153880,-0.045895,-0.062810
0.160000,-0.070000,0.159709,-0.048410,0.155846,-0.047706,-0.071095
0.160000,-0.070000,0.131484,-0.096623,0.157661,-0.049061,-1.523596
0.160000,-0.070000,0.189540,-0.061652,0.159363,-0.049998,0.742806
0.160000,-0.070000,0.176172,-0.083115,0.160986,-0.050548,0.321033
0.160000,-0.070000,0.157682,-0.056035,0.162557,-0.050730,-0.614187
0.160000,-0.070000,0.193661,-0.064683,0.164106,-0.050557,1.012820
0.160000,-0.070000,0.172228,-0.076704,0.165659,-0.050039,0.300380
0.160000,-0.070000,0.146154,-0.046606,0.167242,-0.049177,-1.270309
0.160000,-0.070000,0.193143,-0.076417,0.168882,-0.047967,1.118232
0.160000,-0.070000,0.163417,-0.059036,0.170605,-0.046402,-0.400176
0.160000,-0.070000,0.194889,-0.076753,0.172437,-0.044467,1.355710
0.160000,-0.070000,0.148001,-0.046898,0.174410,-0.042139,-1.379626
0.160000,-0.070000,0.212411,-0.084743,0.176554,-0.039387,2.750356
0.160000,-0.070000,0.150533,-0.047181,0.178908,-0.036168,-1.297389
0.160000,-0.070000,0.179854,-0.064574,0.181512,-0.032433,0.875078
0.160000,-0.070000,0.180775,-0.035968,0.184409,-0.028125,0.014367
0.160000,-0.070000,0.182025,-0.033585,0.187632,-0.023203,-0.004743
0.176000,-0.042000,0.184833,-0.029236,0.191191,-0.017666,0.013483
0.192000,-0.014000,0.187814,-0.022960,0.195062,-0.011569,-0.025740
0.208000,0.014000,0.192386,-0.015875,0.199208,-0.004993,0.025147
0.224000,0.042000,0.197409,-0.006269,0.203544,0.001902,-0.025184
0.240000,0.070000,0.204734,0.005494,0.207941,0.008877,0.029325
0.240000,0.070000,0.211101,0.018104,0.212260,0.015674,-0.050153
0.240000,0.070000,0.218215,0.029321,0.216377,0.022065,0.030286
0.240000,0.070000,0.223234,0.039407,0.220179,0.027835,-0.048593
0.240000,0.070000,0.229171,0.046258,0.223603,0.032864,0.083985
0.240000,0.070000,0.231358,0.049936,0.226645,0.037127,-0.000168
0.240000,0.070000,0.234735,0.050927,0.229340,0.040669,0.118093
0.240000,0.070000,0.236297,0.050998,0.231739,0.043562,0.074295
0.240000,0.070000,0.237549,0.050585,0.233896,0.045883,0.075645
0.240000,0.070000,0.239434,0.050056,0.235860,0.047695,0.100535
0.240000,0.070000,0.241203,0.049790,0.237674,0.049051,0.091440
0.240000,0.070000,0.243171,0.049582,0.239375,0.049990,0.092147
0.240000,0.070000,0.244521,0.049495,0.240996,0.050540,0.071337
0.240000,0.070000,0.254219,0.187639,0.242567,0.050723,2.087825
0.240000,0.070000,0.260809,0.065099,0.244115,0.050551,-0.491212
0.240000,0.070000,0.249777,0.074454,0.245667,0.050033,-0.165382
0.240000,0.070000,0.244283,0.050573,0.247250,0.049172,0.494142
0.240000,0.070000,0.265112,0.081227,0.248889,0.047963,-0.902673
0.240000,0.070000,0.234485,0.046946,0.250611,0.046398,1.086939
0.240000,0.070000,0.272344,0.085497,0.252443,0.044463,-1.584363
0.240000,0.070000,0.230828,0.039207,0.254415,0.042136,1.604703
0.240000,0.070000,0.280167,0.084988,0.256559,0.039384,-2.314626
0.240000,0.070000,0.231248,0.044576,0.258912,0.036166,1.467392
0.240000,0.070000,0.262821,0.068631,0.261516,0.032430,-1.219903
0.240000,0.070000,0.260304,0.036421,0.264413,0.028123,-0.015545
0.240000,0.070000,0.262359,0.034098,0.267635,0.023201,-0.030842
0.256000,0.042000,0.264294,0.029736,0.271194,0.017664,0.020499
0.272000,0.014000,0.268582,0.023517,0.275065,0.011568,-0.037753
0.288000,-0.014000,0.272385,0.016369,0.279210,0.004992,0.008719
0.304000,-0.042000,0.278399,0.006803,0.283546,-0.001903,-0.030532
0.320000,-0.070000,0.284495,-0.004997,0.287943,-0.008878,0.032686
0.320000,-0.070000,0.291999,-0.017569,0.292262,-0.015675,-0.017476
0.320000,-0.070000,0.297843,-0.028831,0.296379,-0.022065,0.030511
0.320000,-0.070000,0.304359,-0.038843,0.300181,-0.027836,-0.029775
0.320000,-0.070000,0.308197,-0.045865,0.303604,-0.032864,0.017256
0.320000,-0.070000,0.312865,-0.049298,0.306646,-0.037127,-0.113100
0.320000,-0.070000,0.314265,-0.050627,0.309341,-0.040669,-0.034670
0.320000,-0.070000,0.315817,-0.050586,0.311740,-0.043563,-0.073178
0.320000,-0.070000,0.318057,-0.050047,0.313896,-0.045883,-0.112439
0.320000,-0.070000,0.319377,-0.049768,0.315860,-0.047695,-0.079496
0.320000,-0.070000,0.321147,-0.049432,0.317675,-0.049051,-0.091640
0.320000,-0.070000,0.322806,-0.049300,0.319376,-0.049990,-0.082674
0.320000,-0.070000,0.324295,-0.049185,0.320997,-0.050540,-0.074487
0.320000,-0.070000,0.342071,-0.197178,0.322567,-0.050723,-1.488640
0.320000,-0.070000,0.323001,-0.063065,0.324115,-0.050551,-0.267127
0.320000,-0.070000,0.339992,-0.070166,0.325667,-0.050034,0.502718
0.320000,-0.070000,0.320565,-0.062247,0.327250,-0.049172,-0.457185
0.320000,-0.070000,0.344115,-0.073419,0.328889,-0.047963,0.697306
0.320000,-0.070000,0.314603,-0.056894,0.330611,-0.046398,-0.843513
0.320000,-0.070000,0.335475,-0.044406,0.332443,-0.044464,-0.014329
0.320000,-0.070000,0.337418,-0.043316,0.334415,-0.042136,0.006863
0.320000,-0.070000,0.337952,-0.042112,0.336559,-0.039384,-0.028389
0.320000,-0.070000,0.339253,-0.040923,0.338912,-0.036166,0.000757
0.320000,-0.070000,0.339625,-0.039233,0.341516,-0.032430,-0.038452
0.320000,-0.070000,0.340367,-0.037943,0.344413,-0.028123,-0.008668
0.320000,-0.070000,0.341691,-0.034682,0.347636,-0.023201,-0.050268
0.336000,-0.042000,0.343477,-0.030902,0.351194,-0.017664,-0.028443
0.352000,-0.014000,0.347873,-0.023810,0.355065,-0.011568,-0.031745
0.368000,0.014000,0.351350,-0.017059,0.359210,-0.004992,-0.051004
0.384000,0.042000,0.358065,-0.006867,0.363546,0.001903,0.001019
0.400000,0.070000,0.363609,0.004251,0.367943,0.008878,-0.079622
0.400000,0.070000,0.371063,0.017267,0.372262,0.015675,-0.040333
0.400000,0.070000,0.377988,0.028412,0.376379,0.022065,-0.012211
0.400000,0.070000,0.383557,0.038398,0.380181,0.027836,-0.059706
0.400000,0.070000,0.388944,0.045526,0.383604,0.032864,-0.000376
0.400000,0.070000,0.392008,0.049132,0.386646,0.037127,-0.021896
0.400000,0.070000,0.394547,0.050459,0.389341,0.040669,0.011127
0.400000,0.070000,0.396579,0.050522,0.391740,0.043563,0.020062
0.400000,0.070000,0.398168,0.050142,0.393896,0.045883,0.019898
0.400000,0.070000,0.399779,0.049726,0.395861,0.047695,0.026731
0.400000,0.070000,0.401389,0.049398,0.397675,0.049051,0.029166
0.400000,0.070000,0.403229,0.049139,0.399376,0.049990,0.034410
0.400000,0.070000,0.405853,0.087585,0.400997,0.050540,0.450214
0.400000,0.070000,0.398463,0.064506,0.402567,0.050723,0.555067
0.400000,0.070000,0.424736,0.071017,0.404115,0.050551,-0.724786
0.400000,0.070000,0.400073,0.062102,0.405667,0.050034,0.453469
0.400000,0.070000,0.418695,0.070378,0.407250,0.049172,-0.408730
0.400000,0.070000,0.403982,0.063440,0.408889,0.047963,0.319621
0.400000,0.070000,0.423089,0.072710,0.410611,0.046398,-0.688268
0.400000,0.070000,0.414264,0.044212,0.412443,0.044464,-0.014435
0.400000,0.070000,0.414721,0.043058,0.414415,0.042136,0.021226
0.400000,0.070000,0.416635,0.041955,0.416559,0.039384,-0.012751
0.400000,0.070000,0.417347,0.040736,0.418912,0.036166,0.014498
0.400000,0.070000,0.417908,0.039447,0.421516,0.032430,0.018507
0.400000,0.070000,0.419684,0.037846,0.424413,0.028123,-0.014197
0.400000,0.070000,0.420377,0.035450,0.427636,0.023201,0.037556
0.416000,0.042000,0.422949,0.031787,0.431194,0.017664,-0.010051
0.432000,0.014000,0.426785,0.025757,0.435065,0.011568,0.003185
0.448000,-0.014000,0.430567,0.018228,0.439210,0.004992,0.047637
0.464000,-0.042000,0.436863,0.008779,0.443546,-0.001903,-0.017075
0.480000,-0.070000,0.443376,-0.003413,0.447943,-0.008878,0.047081
0.480000,-0.070000,0.450876,-0.016080,0.452262,-0.015675,0.024141
0.480000,-0.070000,0.457507,-0.027403,0.456379,-0.022065,0.027958
0.480000,-0.070000,0.463568,-0.037752,0.460181,-0.027836,0.034806
0.480000,-0.070000,0.468561,-0.044829,0.463604,-0.032864,0.010699
0.480000,-0.070000,0.471739,-0.048499,0.466646,-0.037127,0.008252
0.480000,-0.070000,0.473965,-0.049825,0.469341,-0.040669,-0.006666
0.480000,-0.070000,0.475935,-0.049910,0.471740,-0.043563,-0.024108
0.480000,-0.070000,0.477817,-0.049542,0.473896,-0.045883,-0.032342
0.480000,-0.070000,0.479834,-0.049128,0.475861,-0.047695,-0.038590
0.480000,-0.070000,0.481343,-0.048824,0.477675,-0.049051,-0.029473
0.480000,-0.070000,0.483198,-0.048567,0.479376,-0.049990,-0.035985
0.480000,-0.070000,0.469791,-0.085150,0.480997,-0.050540,-0.503882
0.480000,-0.070000,0.479282,-0.064153,0.482567,-0.050723,-0.518542
0.480000,-0.070000,0.514228,-0.074082,0.484115,-0.050551,1.148940
0.480000,-0.070000,0.460570,-0.053360,0.485667,-0.050034,-1.370746
0.480000,-0.070000,0.549751,-0.092825,0.487250,-0.049172,2.850288
0.480000,-0.070000,0.443054,-0.043158,0.488889,-0.047963,-2.378417
0.480000,-0.070000,0.548678,-0.094605,0.490611,-0.046398,3.058510
0.480000,-0.070000,0.493191,-0.043692,0.492443,-0.044464,0.004043
0.480000,-0.070000,0.494884,-0.042608,0.494415,-0.042136,0.006136
0.480000,-0.070000,0.495696,-0.041437,0.496559,-0.039384,-0.011700
0.480000,-0.070000,0.496954,-0.040257,0.498912,-0.036166,-0.000506
0.480000,-0.070000,0.497905,-0.038961,0.501516,-0.032430,-0.006994
0.480000,-0.070000,0.499211,-0.037359,0.504413,-0.028123,-0.000517
0.480000,-0.070000,0.500832,-0.034953,0.507636,-0.023201,-0.004259
0.496000,-0.042000,0.503350,-0.031251,0.511194,-0.017664,0.000427
0.512000,-0.014000,0.506520,-0.025360,0.515065,-0.011568,-0.023562
0.528000,0.014000,0.511501,-0.018217,0.519210,-0.004992,0.022865
0.544000,0.042000,0.516294,-0.008698,0.523546,0.001903,-0.042616
0.560000,0.070000,0.524245,0.003752,0.527943,0.008878,0.014343
0.560000,0.070000,0.531285,0.015255,0.532262,0.015675,-0.007857
0.560000,0.070000,0.537934,0.027310,0.536379,0.022065,-0.042724
0.560000,0.070000,0.544319,0.037098,0.540181,0.027836,-0.006676
0.560000,0.070000,0.548959,0.045167,0.543604,0.032864,-0.043471
0.560000,0.070000,0.552554,0.048136,0.546646,0.037127,0.023672
0.560000,0.070000,0.555077,0.050161,0.549341,0.040669,0.005841
0.560000,0.070000,0.556806,0.050145,0.551740,0.043563,0.019778
0.560000,0.070000,0.559181,0.049844,0.553896,0.045883,0.044956
0.560000,0.070000,0.560617,0.049436,0.555861,0.047695,0.029294
0.560000,0.070000,0.562854,0.049084,0.557675,0.049051,0.044663
0.560000,0.070000,0.538557,0.065613,0.559376,0.049990,0.327298
0.560000,0.070000,0.548104,0.062745,0.560997,0.050540,1.143688
0.560000,0.070000,0.612425,0.081959,0.562567,0.050723,-1.855032
0.560000,0.070000,0.546372,0.056329,0.564115,0.050551,1.111539
0.560000,0.070000,0.585362,0.070579,0.565667,0.050034,-0.662484
0.560000,0.070000,0.573029,0.067116,0.567250,0.049172,-0.061191
0.560000,0.070000,0.568328,0.064353,0.568889,0.047963,0.189205
0.560000,0.070000,0.584749,0.072505,0.570611,0.046398,-0.675682
0.560000,0.070000,0.558816,0.056568,0.572443,0.044464,0.730753
0.560000,0.070000,0.577307,0.042533,0.574415,0.042136,0.019962
0.560000,0.070000,0.578216,0.041370,0.576559,0.039384,0.011535
0.560000,0.070000,0.579423,0.040173,0.578912,0.036166,-0.000951
0.560000,0.070000,0.579385,0.038879,0.581516,0.032430,0.035564
0.560000,0.070000,0.580617,0.037289,0.584413,0.028123,-0.003857
0.560000,0.070000,0.581022,0.034904,0.587636,0.023201,0.048158
0.576000,0.042000,0.583925,0.031331,0.591194,0.017664,-0.043352
0.592000,0.014000,0.586950,0.025302,0.595065,0.011568,0.044709
0.608000,-0.014000,0.591227,0.018166,0.599210,0.004992,0.016107
0.624000,-0.042000,0.597092,0.008574,0.603546,-0.001903,0.009146
0.640000,-0.070000,0.603600,-0.003182,0.607943,-0.008878,0.041269
0.640000,-0.070000,0.611118,-0.014990,0.612262,-0.015675,-0.020603
0.640000,-0.070000,0.617109,-0.026694,0.616379,-0.022065,0.077402
0.640000,-0.070000,0.623401,-0.036565,0.620181,-0.027836,0.007740
0.640000,-0.070000,0.628383,-0.043927,0.623604,-0.032864,0.017934
0.640000,-0.070000,0.631413,-0.047881,0.626646,-0.037127,0.019716
0.640000,-0.070000,0.634286,-0.049367,0.629341,-0.040669,-0.030280
0.640000,-0.070000,0.636027,-0.049776,0.631740,-0.043563,-0.014982
0.640000,-0.070000,0.638027,-0.049177,0.633896,-0.045883,-0.049531
0.640000,-0.070000,0.640008,-0.048961,0.635861,-0.047695,-0.041245
0.640000,-0.070000,0.641516,-0.048666,0.637675,-0.049051,-0.036222
0.640000,-0.070000,0.643027,-0.048425,0.639376,-0.049990,-0.037487
0.640000,-0.070000,0.634260,-0.096750,0.640997,-0.050540,-1.102653
0.640000,-0.070000,0.670377,-0.074565,0.642567,-0.050723,0.906908
0.640000,-0.070000,0.640436,-0.061895,0.644115,-0.050551,-0.409985
0.640000,-0.070000,0.644366,-0.062305,0.645667,-0.050034,-0.249913
0.640000,-0.070000,0.666551,-0.073064,0.647250,-0.049172,0.779583
0.640000,-0.070000,0.636220,-0.058733,0.648889,-0.047963,-0.716398
0.640000,-0.070000,0.670547,-0.075402,0.650611,-0.046398,1.053747
0.640000,-0.070000,0.654463,-0.043478,0.652443,-0.044464,0.013045
0.640000,-0.070000,0.655325,-0.042337,0.654415,-0.042136,-0.012122
0.640000,-0.070000,0.657094,-0.041193,0.656559,-0.039384,0.009363
0.640000,-0.070000,0.658056,-0.039979,0.658912,-0.036166,-0.006809
0.640000,-0.070000,0.658813,-0.038680,0.661516,-0.032430,-0.011354
0.640000,-0.070000,0.659814,-0.037070,0.664413,-0.028123,-0.008724
0.640000,-0.070000,0.661433,-0.034656,0.667636,-0.023201,-0.004368
0.656000,-0.042000,0.663869,-0.031013,0.671194,-0.017664,-0.001637
0.672000,-0.014000,0.667701,-0.025041,0.675065,-0.011568,-0.006635
0.688000,0.014000,0.671850,-0.017938,0.679210,-0.004992,-0.016371
0.704000,0.042000,0.677769,-0.008333,0.683546,0.001903,-0.002367
0.720000,0.070000,0.684055,0.003386,0.687943,0.008878,-0.043137
0.720000,0.070000,0.691813,0.015313,0.692262,0.015675,0.015817
0.720000,0.070000,0.698146,0.026218,0.696379,0.022065,-0.030054
0.720000,0.070000,0.704100,0.037024,0.700181,0.027836,-0.053556
0.720000,0.070000,0.709264,0.043423,0.703604,0.032864,0.016395
0.720000,0.070000,0.712546,0.047030,0.706646,0.037127,0.002121
0.720000,0.070000,0.715021,0.049348,0.709341,0.040669,-0.014101
0.720000,0.070000,0.717326,0.049147,0.711740,0.043563,0.037209
0.720000,0.070000,0.719181,0.048705,0.713896,0.045883,0.034326
0.720000,0.070000,0.721032,0.049082,0.715861,0.047695,0.016367
0.720000,0.070000,0.678032,0.046553,0.717675,0.049051,1.118381
0.720000,0.070000,0.748556,0.064274,0.719376,0.049990,-0.657903
0.720000,0.070000,0.739441,0.074817,0.720997,0.050540,-0.275057
0.720000,0.070000,0.736040,0.068787,0.722567,0.050723,-0.177093
0.720000,0.070000,0.731748,0.063291,0.724115,0.050551,-0.015872
0.720000,0.070000,0.728272,0.067268,0.725667,0.050034,0.101814
0.720000,0.070000,0.735383,0.065012,0.727250,0.049172,-0.112641
0.720000,0.070000,0.740990,0.071647,0.728889,0.047963,-0.433114
0.720000,0.070000,0.722603,0.059945,0.730611,0.046398,0.524877
0.720000,0.070000,0.760952,0.080371,0.732443,0.044464,-1.610886
0.720000,0.070000,0.736433,0.042497,0.734415,0.042136,-0.017127
0.720000,0.070000,0.737102,0.041301,0.736559,0.039384,0.009423
0.720000,0.070000,0.738743,0.040095,0.738912,0.036166,-0.013654
0.720000,0.070000,0.739075,0.038807,0.741516,0.032430,0.017376
0.720000,0.070000,0.740573,0.037203,0.744413,0.028123,-0.009978
0.720000,0.070000,0.741595,0.034837,0.747636,0.023201,0.016308
0.736000,0.042000,0.744786,0.031109,0.751194,0.017664,-0.026770
0.752000,0.014000,0.747036,0.025013,0.755065,0.011568,0.061966
0.768000,-0.014000,0.752768,0.017896,0.759210,0.004992,-0.055471
0.784000,-0.042000,0.757108,0.008132,0.763546,-0.001903,0.058805
0.800000,-0.070000,0.764753,-0.003881,0.767943,-0.008878,-0.016050
0.800000,-0.070000,0.770916,-0.015953,0.772262,-0.015675,0.051981
0.800000,-0.070000,0.778471,-0.027154,0.776379,-0.022065,-0.026169
0.800000,-0.070000,0.783065,-0.037294,0.780181,-0.027836,0.071603
0.800000,-0.070000,0.789173,-0.044332,0.783604,-0.032864,-0.047849
0.800000,-0.070000,0.791094,-0.048362,0.786646,-0.037127,0.040562
0.800000,-0.070000,0.795226,-0.048977,0.789341,-0.040669,-0.096135
0.800000,-0.070000,0.796163,-0.049644,0.791740,-0.043563,-0.005559
0.800000,-0.070000,0.799160,-0.048776,0.793896,-0.045883,-0.079892
0.800000,-0.070000,0.798950,-0.049467,0.795861,-0.047695,0.016321
0.800000,-0.070000,0.801903,-0.048654,0.797675,-0.049051,-0.071211
0.800000,-0.070000,0.803179,-0.048744,0.799376,-0.049990,-0.033435
0.800000,-0.070000,0.769915,-0.093966,0.800997,-0.050540,-1.808486
0.800000,-0.070000,0.905417,-0.086068,0.802567,-0.050723,4.196846
0.800000,-0.070000,0.775643,-0.060013,0.804115,-0.050551,-1.517736
0.800000,-0.070000,0.787340,-0.054376,0.805667,-0.050034,-1.038412
0.800000,-0.070000,0.867743,-0.091365,0.807250,-0.049172,2.754687
0.800000,-0.070000,0.774138,-0.048317,0.808889,-0.047963,-1.807893
0.800000,-0.070000,0.867692,-0.094768,0.810611,-0.046398,2.992488
0.800000,-0.070000,0.813578,-0.043728,0.812443,-0.044464,0.017398
0.800000,-0.070000,0.814239,-0.042517,0.814415,-0.042136,-0.010594
0.800000,-0.070000,0.816328,-0.041420,0.816559,-0.039384,0.019054
0.800000,-0.070000,0.816973,-0.040002,0.818912,-0.036166,-0.015557
0.800000,-0.070000,0.818624,-0.038911,0.821516,-0.032430,0.015899
0.800000,-0.070000,0.819492,-0.037229,0.824413,-0.028123,-0.011374
0.800000,-0.070000,0.821167,-0.034187,0.827636,-0.023201,-0.021391
0.816000,-0.042000,0.823995,-0.030849,0.831194,-0.017664,0.017062
0.832000,-0.014000,0.827614,-0.024145,0.835065,-0.011568,-0.013407
0.848000,0.014000,0.831612,-0.017317,0.839210,-0.004992,-0.013748
0.864000,0.042000,0.837663,-0.006692,0.843546,0.001903,-0.016720
0.880000,0.070000,0.844552,0.004443,0.847943,0.008878,0.000874
0.880000,0.070000,0.851830,0.017583,0.852262,0.015675,-0.026623
0.880000,0.070000,0.858602,0.028309,0.856379,0.022065,-0.003481
0.880000,0.070000,0.864502,0.038754,0.860181,0.027836,-0.028544
0.880000,0.070000,0.869545,0.045807,0.863604,0.032864,-0.001357
0.880000,0.070000,0.872812,0.049468,0.866646,0.037127,0.004309
0.880000,0.070000,0.875149,0.050767,0.869341,0.040669,0.018067
0.880000,0.070000,0.877052,0.050821,0.871740,0.043563,0.028880
0.880000,0.070000,0.878988,0.050419,0.873896,0.045883,0.038936
0.880000,0.070000,0.880956,0.049974,0.875861,0.047695,0.042013
0.880000,0.070000,0.882285,0.049645,0.877675,0.049051,0.030418
0.880000,0.070000,0.884410,0.049339,0.879376,0.049990,0.042365
0.880000,0.070000,0.873145,0.090459,0.880997,0.050540,-0.282820
0.880000,0.070000,0.853817,0.055435,0.882567,0.050723,1.718616
0.880000,0.070000,0.933982,0.081432,0.884115,0.050551,-2.008523
0.880000,0.070000,0.867756,0.056818,0.885667,0.050034,1.071953
0.880000,0.070000,0.929792,0.084947,0.887250,0.049172,-1.834136
0.880000,0.070000,0.854326,0.048258,0.888889,0.047963,1.852914
0.880000,0.070000,0.946600,0.095146,0.890611,0.046398,-2.919809
0.880000,0.070000,0.860120,0.048095,0.892443,0.044464,1.682292
0.880000,0.070000,0.897418,0.042571,0.894415,0.042136,0.014027
0.880000,0.070000,0.899247,0.041206,0.896559,0.039384,-0.017036
0.880000,0.070000,0.899346,0.040195,0.898912,0.036166,0.025315
0.880000,0.070000,0.900617,0.038722,0.901516,0.032430,-0.007614
0.880000,0.070000,0.900618,0.037407,0.904413,0.028123,0.033724
0.880000,0.070000,0.902504,0.034602,0.907636,0.023201,0.001502
0.896000,0.042000,0.904220,0.031062,0.911194,0.017664,0.028634
0.912000,0.014000,0.908640,0.024112,0.915065,0.011568,0.016996
0.928000,-0.014000,0.912272,0.017253,0.919210,0.004992,0.044499
0.944000,-0.042000,0.918575,0.007213,0.923546,-0.001903,0.008938
0.960000,-0.070000,0.924411,-0.004423,0.927943,-0.008878,0.080648
0.960000,-0.070000,0.931948,-0.017426,0.932262,-0.015675,0.035982
0.960000,-0.070000,0.937990,-0.027663,0.936379,-0.022065,0.021503
0.960000,-0.070000,0.944218,-0.038474,0.940181,-0.027836,0.053579
0.960000,-0.070000,0.948408,-0.044962,0.943604,-0.032864,0.020899
0.960000,-0.070000,0.951979,-0.049099,0.946646,-0.037127,0.007124
0.960000,-0.070000,0.954262,-0.049898,0.949341,-0.040669,-0.030131
0.960000,-0.070000,0.956682,-0.050482,0.951740,-0.043563,-0.028387
0.960000,-0.070000,0.958134,-0.049911,0.953896,-0.045883,-0.034342
0.960000,-0.070000,0.960158,-0.049653,0.955861,-0.047695,-0.043410
0.960000,-0.070000,0.961684,-0.049125,0.957675,-0.049051,-0.041215
